id,country_id/id,state_id/id,name,zipcode
city_vn_07054,base.vn,base.state_vn_VN-13,Xã Quảng La,01137
city_vn_07060,base.vn,base.state_vn_VN-13,Xã Thống Nhất,01130
city_vn_07069,base.vn,base.state_vn_VN-13,Phường Mạo Khê,02411
city_vn_07081,base.vn,base.state_vn_VN-13,Phường Bình Khê,02418
city_vn_07090,base.vn,base.state_vn_VN-13,Phường An Sinh,02419
city_vn_07093,base.vn,base.state_vn_VN-13,Phường Đông Triều,02427
city_vn_07114,base.vn,base.state_vn_VN-13,Phường Hoàng Quế,02414
city_vn_07132,base.vn,base.state_vn_VN-13,Phường Quảng Yên,02206
city_vn_07135,base.vn,base.state_vn_VN-13,Phường Đông Mai,02212
city_vn_07147,base.vn,base.state_vn_VN-13,Phường Hiệp Hoà,02215
city_vn_07168,base.vn,base.state_vn_VN-13,Phường Hà An,02207
city_vn_07180,base.vn,base.state_vn_VN-13,Phường Liên Hoà,02222
city_vn_07183,base.vn,base.state_vn_VN-13,Phường Phong Cốc,02219
city_vn_07192,base.vn,base.state_vn_VN-13,Đặc khu Cô Tô,01409
city_vn_07210,base.vn,base.state_vn_VN-56,Phường Bắc Giang,26122
city_vn_07228,base.vn,base.state_vn_VN-56,Phường Đa Mai,26113
city_vn_07246,base.vn,base.state_vn_VN-56,Xã Xuân Lương,26713
city_vn_07264,base.vn,base.state_vn_VN-56,Xã Tam Tiến,26714
city_vn_07282,base.vn,base.state_vn_VN-56,Xã Đồng Kỳ,26724
city_vn_07288,base.vn,base.state_vn_VN-56,Xã Yên Thế,26727
city_vn_07294,base.vn,base.state_vn_VN-56,Xã Bố Hạ,26723
city_vn_07306,base.vn,base.state_vn_VN-56,Xã Nhã Nam,26811
city_vn_07330,base.vn,base.state_vn_VN-56,Xã Phúc Hoà,26809
city_vn_07333,base.vn,base.state_vn_VN-56,Xã Quang Trung,26813
city_vn_07339,base.vn,base.state_vn_VN-56,Xã Tân Yên,26830
city_vn_07351,base.vn,base.state_vn_VN-56,Xã Ngọc Thiện,26825
city_vn_07375,base.vn,base.state_vn_VN-56,Xã Lạng Giang,26629
city_vn_07381,base.vn,base.state_vn_VN-56,Xã Tiên Lục,26618
city_vn_07399,base.vn,base.state_vn_VN-56,Xã Kép,26610
city_vn_07420,base.vn,base.state_vn_VN-56,Xã Mỹ Thái,26622
city_vn_07432,base.vn,base.state_vn_VN-56,Xã Tân Dĩnh,26626
city_vn_07444,base.vn,base.state_vn_VN-56,Xã Lục Nam,26333
city_vn_07450,base.vn,base.state_vn_VN-56,Xã Đông Phú,26310
city_vn_07462,base.vn,base.state_vn_VN-56,Xã Bảo Đài,26313
city_vn_07486,base.vn,base.state_vn_VN-56,Xã Nghĩa Phương,26327
city_vn_07489,base.vn,base.state_vn_VN-56,Xã Trường Sơn,26330
city_vn_07492,base.vn,base.state_vn_VN-56,Xã Lục Sơn,26332
city_vn_07498,base.vn,base.state_vn_VN-56,Xã Bắc Lũng,26322
city_vn_07519,base.vn,base.state_vn_VN-56,Xã Cẩm Lý,26321
city_vn_07525,base.vn,base.state_vn_VN-56,Phường Chũ,26506
city_vn_07531,base.vn,base.state_vn_VN-56,Xã Tân Sơn,26517
city_vn_07534,base.vn,base.state_vn_VN-56,Xã Sa Lý,26514
city_vn_07537,base.vn,base.state_vn_VN-56,Xã Biên Sơn,26521
city_vn_07543,base.vn,base.state_vn_VN-56,Xã Sơn Hải,26519
city_vn_07552,base.vn,base.state_vn_VN-56,Xã Kiên Lao,26526
city_vn_07573,base.vn,base.state_vn_VN-56,Xã Biển Động,26512
city_vn_07582,base.vn,base.state_vn_VN-56,Xã Lục Ngạn,26536
city_vn_07594,base.vn,base.state_vn_VN-56,Xã Đèo Gia,26534
city_vn_07603,base.vn,base.state_vn_VN-56,Xã Nam Dương,26529
city_vn_07612,base.vn,base.state_vn_VN-56,Phường Phượng Sơn,26531
city_vn_07615,base.vn,base.state_vn_VN-56,Xã Sơn Động,26429
city_vn_07616,base.vn,base.state_vn_VN-56,Xã Tây Yên Tử,26427
city_vn_07621,base.vn,base.state_vn_VN-56,Xã Vân Sơn,26410
city_vn_07627,base.vn,base.state_vn_VN-56,Xã Đại Sơn,26414
city_vn_07642,base.vn,base.state_vn_VN-56,Xã Yên Định,26418
city_vn_07654,base.vn,base.state_vn_VN-56,Xã An Lạc,26421
city_vn_07663,base.vn,base.state_vn_VN-56,Xã Tuấn Đạo,26425
city_vn_07672,base.vn,base.state_vn_VN-56,Xã Dương Hưu,26422
city_vn_07681,base.vn,base.state_vn_VN-56,Phường Yên Dũng,26227
city_vn_07682,base.vn,base.state_vn_VN-56,Phường Tân An,26215
city_vn_07696,base.vn,base.state_vn_VN-56,Phường Tiền Phong,26219
city_vn_07699,base.vn,base.state_vn_VN-56,Phường Tân Tiến,26117
city_vn_07735,base.vn,base.state_vn_VN-56,Xã Đồng Việt,26226
city_vn_07738,base.vn,base.state_vn_VN-56,Phường Cảnh Thuỵ,26207
city_vn_07774,base.vn,base.state_vn_VN-56,Phường Tự Lạn,26162
city_vn_07777,base.vn,base.state_vn_VN-56,Phường Việt Yên,26175
city_vn_07795,base.vn,base.state_vn_VN-56,Phường Nếnh,26169
city_vn_07798,base.vn,base.state_vn_VN-56,Phường Vân Hà,26166
city_vn_07822,base.vn,base.state_vn_VN-56,Xã Hoàng Vân,26912
city_vn_07840,base.vn,base.state_vn_VN-56,Xã Hiệp Hoà,26932
city_vn_07864,base.vn,base.state_vn_VN-56,Xã Hợp Thịnh,26920
city_vn_07870,base.vn,base.state_vn_VN-56,Xã Xuân Cẩm,26924
city_vn_09169,base.vn,base.state_vn_VN-56,Phường Vũ Ninh,16111
city_vn_09187,base.vn,base.state_vn_VN-56,Phường Kinh Bắc,16114
city_vn_09190,base.vn,base.state_vn_VN-56,Phường Võ Cường,16118
city_vn_09193,base.vn,base.state_vn_VN-56,Xã Yên Phong,16220
city_vn_09202,base.vn,base.state_vn_VN-56,Xã Tam Giang,16215
city_vn_09205,base.vn,base.state_vn_VN-56,Xã Yên Trung,16213
city_vn_09208,base.vn,base.state_vn_VN-56,Xã Tam Đa,16211
city_vn_09238,base.vn,base.state_vn_VN-56,Xã Văn Môn,16218
city_vn_09247,base.vn,base.state_vn_VN-56,Phường Quế Võ,16827
city_vn_09253,base.vn,base.state_vn_VN-56,Phường Nhân Hoà,16811
city_vn_09265,base.vn,base.state_vn_VN-56,Phường Phương Liễu,16814
city_vn_09286,base.vn,base.state_vn_VN-56,Phường Nam Sơn,16121
city_vn_09292,base.vn,base.state_vn_VN-56,Xã Phù Lãng,16826
city_vn_09295,base.vn,base.state_vn_VN-56,Phường Bồng Lai,16820
city_vn_09301,base.vn,base.state_vn_VN-56,Phường Đào Viên,16822
city_vn_09313,base.vn,base.state_vn_VN-56,Xã Chi Lăng,16819
city_vn_09319,base.vn,base.state_vn_VN-56,Xã Tiên Du,16420
city_vn_09325,base.vn,base.state_vn_VN-56,Phường Hạp Lĩnh,16120
city_vn_09334,base.vn,base.state_vn_VN-56,Xã Liên Bão,16419
city_vn_09340,base.vn,base.state_vn_VN-56,Xã Đại Đồng,16410
city_vn_09343,base.vn,base.state_vn_VN-56,Xã Tân Chi,16416
city_vn_09349,base.vn,base.state_vn_VN-56,Xã Phật Tích,16413
city_vn_09367,base.vn,base.state_vn_VN-56,Phường Từ Sơn,16318
city_vn_09370,base.vn,base.state_vn_VN-56,Phường Tam Sơn,16309
city_vn_09379,base.vn,base.state_vn_VN-56,Phường Phù Khê,16312
city_vn_09385,base.vn,base.state_vn_VN-56,Phường Đồng Nguyên,16307
city_vn_09400,base.vn,base.state_vn_VN-56,Phường Thuận Thành,16524
city_vn_09409,base.vn,base.state_vn_VN-56,Phường Mão Điền,16522
city_vn_09427,base.vn,base.state_vn_VN-56,Phường Trí Quả,16510
city_vn_09430,base.vn,base.state_vn_VN-56,Phường Trạm Lộ,16520
city_vn_09433,base.vn,base.state_vn_VN-56,Phường Song Liễu,16514
city_vn_09445,base.vn,base.state_vn_VN-56,Phường Ninh Xá,16518
city_vn_09454,base.vn,base.state_vn_VN-56,Xã Gia Bình,16706
city_vn_09466,base.vn,base.state_vn_VN-56,Xã Cao Đức,16710
city_vn_09469,base.vn,base.state_vn_VN-56,Xã Đại Lai,16713
city_vn_09475,base.vn,base.state_vn_VN-56,Xã Nhân Thắng,16708
city_vn_09487,base.vn,base.state_vn_VN-56,Xã Đông Cứu,16717
city_vn_09496,base.vn,base.state_vn_VN-56,Xã Lương Tài,16620
city_vn_09499,base.vn,base.state_vn_VN-56,Xã Trung Kênh,16611
city_vn_09523,base.vn,base.state_vn_VN-56,Xã Trung Chính,16607
city_vn_09529,base.vn,base.state_vn_VN-56,Xã Lâm Thao,16618
city_vn_05128,base.vn,base.state_vn_VN-68,Xã Tân Lạc,36580
city_vn_04792,base.vn,base.state_vn_VN-68,Phường Tân Hoà,36111
city_vn_04795,base.vn,base.state_vn_VN-68,Phường Hoà Bình,36122
city_vn_04828,base.vn,base.state_vn_VN-68,Phường Thống Nhất,36118
city_vn_04831,base.vn,base.state_vn_VN-68,Xã Đà Bắc,36306
city_vn_04846,base.vn,base.state_vn_VN-68,Xã Đức Nhàn,36326
city_vn_04849,base.vn,base.state_vn_VN-68,Xã Tân Pheo,36310
city_vn_04873,base.vn,base.state_vn_VN-68,Xã Quy Đức,36327
city_vn_04876,base.vn,base.state_vn_VN-68,Xã Cao Sơn,36322
city_vn_04891,base.vn,base.state_vn_VN-68,Xã Tiền Phong,36321
city_vn_04894,base.vn,base.state_vn_VN-68,Phường Kỳ Sơn,36121
city_vn_04897,base.vn,base.state_vn_VN-68,Xã Thịnh Minh,36127
city_vn_04924,base.vn,base.state_vn_VN-68,Xã Lương Sơn,36256
city_vn_04960,base.vn,base.state_vn_VN-68,Xã Liên Sơn,36275
city_vn_04978,base.vn,base.state_vn_VN-68,Xã Kim Bôi,36925
city_vn_04990,base.vn,base.state_vn_VN-68,Xã Nật Sơn,36937
city_vn_05014,base.vn,base.state_vn_VN-68,Xã Mường Động,36934
city_vn_05047,base.vn,base.state_vn_VN-68,Xã Cao Dương,36272
city_vn_05068,base.vn,base.state_vn_VN-68,Xã Hợp Kim,36936
city_vn_05086,base.vn,base.state_vn_VN-68,Xã Dũng Tiến,36935
city_vn_05089,base.vn,base.state_vn_VN-68,Xã Cao Phong,36506
city_vn_05092,base.vn,base.state_vn_VN-68,Xã Thung Nai,36511
city_vn_05116,base.vn,base.state_vn_VN-68,Xã Mường Thàng,36519
city_vn_05134,base.vn,base.state_vn_VN-68,Xã Mường Hoa,36583
city_vn_05152,base.vn,base.state_vn_VN-68,Xã Vân Sơn,36568
city_vn_05158,base.vn,base.state_vn_VN-68,Xã Mường Bi,36581
city_vn_05191,base.vn,base.state_vn_VN-68,Xã Toàn Thắng,36582
city_vn_05200,base.vn,base.state_vn_VN-68,Xã Mai Châu,36406
city_vn_05206,base.vn,base.state_vn_VN-68,Xã Tân Mai,36429
city_vn_05212,base.vn,base.state_vn_VN-68,Xã Pà Cò,36414
city_vn_05245,base.vn,base.state_vn_VN-68,Xã Bao La,36418
city_vn_05251,base.vn,base.state_vn_VN-68,Xã Mai Hạ,36423
city_vn_05266,base.vn,base.state_vn_VN-68,Xã Lạc Sơn,36635
city_vn_05287,base.vn,base.state_vn_VN-68,Xã Mường Vang,36636
city_vn_05290,base.vn,base.state_vn_VN-68,Xã Nhân Nghĩa,36615
city_vn_05293,base.vn,base.state_vn_VN-68,Xã Thượng Cốc,36618
city_vn_05305,base.vn,base.state_vn_VN-68,Xã Yên Phú,36607
city_vn_05323,base.vn,base.state_vn_VN-68,Xã Quyết Thắng,36619
city_vn_05329,base.vn,base.state_vn_VN-68,Xã Ngọc Sơn,36624
city_vn_05347,base.vn,base.state_vn_VN-68,Xã Đại Đồng,36637
city_vn_05353,base.vn,base.state_vn_VN-68,Xã Yên Thuỷ,36719
city_vn_05362,base.vn,base.state_vn_VN-68,Xã Lạc Lương,36711
city_vn_05386,base.vn,base.state_vn_VN-68,Xã Yên Trị,36716
city_vn_05392,base.vn,base.state_vn_VN-68,Xã Lạc Thuỷ,36821
city_vn_05395,base.vn,base.state_vn_VN-68,Xã An Nghĩa,36822
city_vn_05425,base.vn,base.state_vn_VN-68,Xã An Bình,36818
city_vn_07894,base.vn,base.state_vn_VN-68,Phường Nông Trang,35120
city_vn_07900,base.vn,base.state_vn_VN-68,Phường Việt Trì,35129
city_vn_07909,base.vn,base.state_vn_VN-68,Phường Thanh Miếu,35107
city_vn_07918,base.vn,base.state_vn_VN-68,Phường Vân Phú,35118
city_vn_07942,base.vn,base.state_vn_VN-68,Phường Phú Thọ,35916
city_vn_07948,base.vn,base.state_vn_VN-68,Phường Âu Cơ,35906
city_vn_07954,base.vn,base.state_vn_VN-68,Phường Phong Châu,35907
city_vn_07969,base.vn,base.state_vn_VN-68,Xã Đoan Hùng,35306
city_vn_07996,base.vn,base.state_vn_VN-68,Xã Bằng Luân,35313
city_vn_07999,base.vn,base.state_vn_VN-68,Xã Chí Đám,35308
city_vn_08023,base.vn,base.state_vn_VN-68,Xã Tây Cốc,35319
city_vn_08038,base.vn,base.state_vn_VN-68,Xã Chân Mộng,35331
city_vn_08053,base.vn,base.state_vn_VN-68,Xã Hạ Hoà,35406
city_vn_08071,base.vn,base.state_vn_VN-68,Xã Đan Thượng,35414
city_vn_08110,base.vn,base.state_vn_VN-68,Xã Hiền Lương,35420
city_vn_08113,base.vn,base.state_vn_VN-68,Xã Yên Kỳ,35436
city_vn_08134,base.vn,base.state_vn_VN-68,Xã Văn Lang,35426
city_vn_08143,base.vn,base.state_vn_VN-68,Xã Vĩnh Chân,35429
city_vn_08152,base.vn,base.state_vn_VN-68,Xã Thanh Ba,35706
city_vn_08173,base.vn,base.state_vn_VN-68,Xã Quảng Yên,35707
city_vn_08203,base.vn,base.state_vn_VN-68,Xã Hoàng Cương,35720
city_vn_08209,base.vn,base.state_vn_VN-68,Xã Đông Thành,35727
city_vn_08218,base.vn,base.state_vn_VN-68,Xã Chí Tiên,35721
city_vn_08227,base.vn,base.state_vn_VN-68,Xã Liên Minh,35733
city_vn_08230,base.vn,base.state_vn_VN-68,Xã Phù Ninh,35220
city_vn_08236,base.vn,base.state_vn_VN-68,Xã Phú Mỹ,35214
city_vn_08245,base.vn,base.state_vn_VN-68,Xã Trạm Thản,35216
city_vn_08254,base.vn,base.state_vn_VN-68,Xã Dân Chủ,35225
city_vn_08275,base.vn,base.state_vn_VN-68,Xã Bình Phú,35222
city_vn_08290,base.vn,base.state_vn_VN-68,Xã Yên Lập,35506
city_vn_08296,base.vn,base.state_vn_VN-68,Xã Sơn Lương,35523
city_vn_08305,base.vn,base.state_vn_VN-68,Xã Xuân Viên,35509
city_vn_08311,base.vn,base.state_vn_VN-68,Xã Trung Sơn,35514
city_vn_08323,base.vn,base.state_vn_VN-68,Xã Thượng Long,35516
city_vn_08338,base.vn,base.state_vn_VN-68,Xã Minh Hoà,35521
city_vn_08341,base.vn,base.state_vn_VN-68,Xã Cẩm Khê,35606
city_vn_08344,base.vn,base.state_vn_VN-68,Xã Tiên Lương,35614
city_vn_08377,base.vn,base.state_vn_VN-68,Xã Vân Bán,35618
city_vn_08398,base.vn,base.state_vn_VN-68,Xã Phú Khê,35623
city_vn_08416,base.vn,base.state_vn_VN-68,Xã Hùng Việt,35632
city_vn_08431,base.vn,base.state_vn_VN-68,Xã Đồng Lương,35630
city_vn_08434,base.vn,base.state_vn_VN-68,Xã Tam Nông,35976
city_vn_08443,base.vn,base.state_vn_VN-68,Xã Hiền Quan,35962
city_vn_08467,base.vn,base.state_vn_VN-68,Xã Vạn Xuân,35958
city_vn_08479,base.vn,base.state_vn_VN-68,Xã Thọ Văn,35971
city_vn_08494,base.vn,base.state_vn_VN-68,Xã Lâm Thao,35256
city_vn_08500,base.vn,base.state_vn_VN-68,Xã Xuân Lũng,35260
city_vn_08515,base.vn,base.state_vn_VN-68,Xã Hy Cương,35114
city_vn_08521,base.vn,base.state_vn_VN-68,Xã Phùng Nguyên,35262
city_vn_08527,base.vn,base.state_vn_VN-68,Xã Bản Nguyên,35266
city_vn_08542,base.vn,base.state_vn_VN-68,Xã Thanh Sơn,35806
city_vn_08545,base.vn,base.state_vn_VN-68,Xã Thu Cúc,35559
city_vn_08560,base.vn,base.state_vn_VN-68,Xã Lai Đồng,35561
city_vn_08566,base.vn,base.state_vn_VN-68,Xã Tân Sơn,35573
city_vn_08584,base.vn,base.state_vn_VN-68,Xã Võ Miếu,35810
city_vn_08590,base.vn,base.state_vn_VN-68,Xã Xuân Đài,35564
city_vn_08593,base.vn,base.state_vn_VN-68,Xã Minh Đài,35571
city_vn_08611,base.vn,base.state_vn_VN-68,Xã Văn Miếu,35812
city_vn_08614,base.vn,base.state_vn_VN-68,Xã Cự Đồng,35825
city_vn_08620,base.vn,base.state_vn_VN-68,Xã Long Cốc,35569
city_vn_08632,base.vn,base.state_vn_VN-68,Xã Hương Cần,35823
city_vn_08635,base.vn,base.state_vn_VN-68,Xã Khả Cửu,35814
city_vn_08656,base.vn,base.state_vn_VN-68,Xã Yên Sơn,35819
city_vn_08662,base.vn,base.state_vn_VN-68,Xã Đào Xá,35860
city_vn_08674,base.vn,base.state_vn_VN-68,Xã Thanh Thuỷ,35856
city_vn_08686,base.vn,base.state_vn_VN-68,Xã Tu Vũ,35867
city_vn_08707,base.vn,base.state_vn_VN-68,Phường Vĩnh Yên,15116
city_vn_08716,base.vn,base.state_vn_VN-68,Phường Vĩnh Phúc,15115
city_vn_08740,base.vn,base.state_vn_VN-68,Phường Phúc Yên,15916
city_vn_08746,base.vn,base.state_vn_VN-68,Phường Xuân Hoà,15910
city_vn_08761,base.vn,base.state_vn_VN-68,Xã Lập Thạch,15406
city_vn_08770,base.vn,base.state_vn_VN-68,Xã Hợp Lý,15414
city_vn_08773,base.vn,base.state_vn_VN-68,Xã Yên Lãng,15524
city_vn_08782,base.vn,base.state_vn_VN-68,Xã Hải Lựu,15512
city_vn_08788,base.vn,base.state_vn_VN-68,Xã Thái Hoà,15412
city_vn_08812,base.vn,base.state_vn_VN-68,Xã Liên Hoà,15409
city_vn_08824,base.vn,base.state_vn_VN-68,Xã Tam Sơn,15506
city_vn_08842,base.vn,base.state_vn_VN-68,Xã Tiên Lữ,15424
city_vn_08848,base.vn,base.state_vn_VN-68,Xã Sông Lô,15523
city_vn_08866,base.vn,base.state_vn_VN-68,Xã Sơn Đông,15421
city_vn_08869,base.vn,base.state_vn_VN-68,Xã Tam Dương,15219
city_vn_08872,base.vn,base.state_vn_VN-68,Xã Tam Dương Bắc,15221
city_vn_08896,base.vn,base.state_vn_VN-68,Xã Hoàng An,15220
city_vn_08905,base.vn,base.state_vn_VN-68,Xã Hội Thịnh,15214
city_vn_08911,base.vn,base.state_vn_VN-68,Xã Tam Đảo,15313
city_vn_08914,base.vn,base.state_vn_VN-68,Xã Đạo Trù,15309
city_vn_08923,base.vn,base.state_vn_VN-68,Xã Đại Đình,15308
city_vn_08935,base.vn,base.state_vn_VN-68,Xã Bình Nguyên,15820
city_vn_08944,base.vn,base.state_vn_VN-68,Xã Bình Tuyền,15822
city_vn_08950,base.vn,base.state_vn_VN-68,Xã Bình Xuyên,15819
city_vn_08971,base.vn,base.state_vn_VN-68,Xã Xuân Lãng,15821
city_vn_09025,base.vn,base.state_vn_VN-68,Xã Yên Lạc,15706
city_vn_09040,base.vn,base.state_vn_VN-68,Xã Tề Lỗ,15711
city_vn_09043,base.vn,base.state_vn_VN-68,Xã Tam Hồng,15712
city_vn_09052,base.vn,base.state_vn_VN-68,Xã Nguyệt Đức,15722
city_vn_09064,base.vn,base.state_vn_VN-68,Xã Liên Châu,15715
city_vn_09076,base.vn,base.state_vn_VN-68,Xã Vĩnh Tường,15606
city_vn_09079,base.vn,base.state_vn_VN-68,Xã Vĩnh An,15636
city_vn_09100,base.vn,base.state_vn_VN-68,Xã Vĩnh Hưng,15635
city_vn_09106,base.vn,base.state_vn_VN-68,Xã Vĩnh Thành,15637
city_vn_09112,base.vn,base.state_vn_VN-68,Xã Thổ Tang,15612
city_vn_09154,base.vn,base.state_vn_VN-68,Xã Vĩnh Phú,15631
city_vn_10507,base.vn,base.state_vn_VN-HP,Phường Thành Đông,03128
city_vn_10525,base.vn,base.state_vn_VN-HP,Phường Hải Dương,03127
city_vn_10532,base.vn,base.state_vn_VN-HP,Phường Lê Thanh Nghị,03112
city_vn_10537,base.vn,base.state_vn_VN-HP,Phường Tân Hưng,03120
city_vn_10543,base.vn,base.state_vn_VN-HP,Phường Việt Hoà,03125
city_vn_10546,base.vn,base.state_vn_VN-HP,Phường Chí Linh,03527
city_vn_10549,base.vn,base.state_vn_VN-HP,Phường Chu Văn An,03526
city_vn_10552,base.vn,base.state_vn_VN-HP,Phường Nguyễn Trãi,03529
city_vn_10570,base.vn,base.state_vn_VN-HP,Phường Trần Hưng Đạo,03528
city_vn_10573,base.vn,base.state_vn_VN-HP,Phường Trần Nhân Tông,03530
city_vn_10603,base.vn,base.state_vn_VN-HP,Phường Lê Đại Hành,03531
city_vn_10606,base.vn,base.state_vn_VN-HP,Xã Nam Sách,03556
city_vn_10615,base.vn,base.state_vn_VN-HP,Xã Hợp Tiến,03564
city_vn_10633,base.vn,base.state_vn_VN-HP,Xã Trần Phú,03566
city_vn_10642,base.vn,base.state_vn_VN-HP,Xã Thái Tân,03570
city_vn_10645,base.vn,base.state_vn_VN-HP,Xã An Phú,03557
city_vn_10660,base.vn,base.state_vn_VN-HP,Phường Ái Quốc,03122
city_vn_10675,base.vn,base.state_vn_VN-HP,Phường Kinh Môn,03431
city_vn_10678,base.vn,base.state_vn_VN-HP,Phường Bắc An Phụ,03434
city_vn_10705,base.vn,base.state_vn_VN-HP,Xã Nam An Phụ,03437
city_vn_10714,base.vn,base.state_vn_VN-HP,Phường Nhị Chiểu,03436
city_vn_10726,base.vn,base.state_vn_VN-HP,Phường Phạm Sư Mạnh,03435
city_vn_10729,base.vn,base.state_vn_VN-HP,Phường Trần Liễu,03433
city_vn_10744,base.vn,base.state_vn_VN-HP,Phường Nguyễn Đại Năng,03432
city_vn_10750,base.vn,base.state_vn_VN-HP,Xã Phú Thái,03306
city_vn_10756,base.vn,base.state_vn_VN-HP,Xã Lai Khê,03312
city_vn_10792,base.vn,base.state_vn_VN-HP,Xã An Thành,03327
city_vn_10804,base.vn,base.state_vn_VN-HP,Xã Kim Thành,03328
city_vn_10813,base.vn,base.state_vn_VN-HP,Xã Thanh Hà,03206
city_vn_10816,base.vn,base.state_vn_VN-HP,Xã Hà Bắc,03232
city_vn_10837,base.vn,base.state_vn_VN-HP,Phường Nam Đồng,03121
city_vn_10843,base.vn,base.state_vn_VN-HP,Xã Hà Nam,03233
city_vn_10846,base.vn,base.state_vn_VN-HP,Xã Hà Tây,03231
city_vn_10882,base.vn,base.state_vn_VN-HP,Xã Hà Đông,03234
city_vn_10888,base.vn,base.state_vn_VN-HP,Xã Cẩm Giang,03606
city_vn_10891,base.vn,base.state_vn_VN-HP,Phường Tứ Minh,03126
city_vn_10903,base.vn,base.state_vn_VN-HP,Xã Cẩm Giàng,03626
city_vn_10909,base.vn,base.state_vn_VN-HP,Xã Tuệ Tĩnh,03627
city_vn_10930,base.vn,base.state_vn_VN-HP,Xã Mao Điền,03625
city_vn_10945,base.vn,base.state_vn_VN-HP,Xã Kẻ Sặt,03706
city_vn_10966,base.vn,base.state_vn_VN-HP,Xã Bình Giang,03724
city_vn_10972,base.vn,base.state_vn_VN-HP,Xã Đường An,03725
city_vn_10993,base.vn,base.state_vn_VN-HP,Xã Thượng Hồng,03726
city_vn_10999,base.vn,base.state_vn_VN-HP,Xã Gia Lộc,03656
city_vn_11002,base.vn,base.state_vn_VN-HP,Phường Thạch Khôi,03119
city_vn_11020,base.vn,base.state_vn_VN-HP,Xã Yết Kiêu,03665
city_vn_11050,base.vn,base.state_vn_VN-HP,Xã Gia Phúc,03657
city_vn_11065,base.vn,base.state_vn_VN-HP,Xã Trường Tân,03679
city_vn_11074,base.vn,base.state_vn_VN-HP,Xã Tứ Kỳ,03906
city_vn_11086,base.vn,base.state_vn_VN-HP,Xã Đại Sơn,03912
city_vn_11113,base.vn,base.state_vn_VN-HP,Xã Tân Kỳ,03916
city_vn_11131,base.vn,base.state_vn_VN-HP,Xã Chí Minh,03907
city_vn_11140,base.vn,base.state_vn_VN-HP,Xã Lạc Phượng,03924
city_vn_11146,base.vn,base.state_vn_VN-HP,Xã Nguyên Giáp,03928
city_vn_11164,base.vn,base.state_vn_VN-HP,Xã Vĩnh Lại,03834
city_vn_11167,base.vn,base.state_vn_VN-HP,Xã Tân An,03836
city_vn_11203,base.vn,base.state_vn_VN-HP,Xã Ninh Giang,03806
city_vn_11218,base.vn,base.state_vn_VN-HP,Xã Hồng Châu,03837
city_vn_11224,base.vn,base.state_vn_VN-HP,Xã Khúc Thừa Dụ,03835
city_vn_11239,base.vn,base.state_vn_VN-HP,Xã Thanh Miện,03756
city_vn_11242,base.vn,base.state_vn_VN-HP,Xã Nguyễn Lương Bằng,03777
city_vn_11254,base.vn,base.state_vn_VN-HP,Xã Bắc Thanh Miện,03775
city_vn_11257,base.vn,base.state_vn_VN-HP,Xã Hải Hưng,03776
city_vn_11284,base.vn,base.state_vn_VN-HP,Xã Nam Thanh Miện,03778
city_vn_11311,base.vn,base.state_vn_VN-HP,Phường Hồng Bàng,04117
city_vn_11329,base.vn,base.state_vn_VN-HP,Phường Ngô Quyền,04219
city_vn_11359,base.vn,base.state_vn_VN-HP,Phường Gia Viên,04213
city_vn_11383,base.vn,base.state_vn_VN-HP,Phường Lê Chân,04721
city_vn_11407,base.vn,base.state_vn_VN-HP,Phường An Biên,04707
city_vn_11411,base.vn,base.state_vn_VN-HP,Phường Đông Hải,04815
city_vn_11413,base.vn,base.state_vn_VN-HP,Phường Hải An,04814
city_vn_11443,base.vn,base.state_vn_VN-HP,Phường Kiến An,04616
city_vn_11446,base.vn,base.state_vn_VN-HP,Phường Phù Liễn,04617
city_vn_11455,base.vn,base.state_vn_VN-HP,Phường Đồ Sơn,05014
city_vn_11473,base.vn,base.state_vn_VN-HP,Phường Bạch Đằng,04318
city_vn_11488,base.vn,base.state_vn_VN-HP,Phường Lưu Kiếm,04330
city_vn_11503,base.vn,base.state_vn_VN-HP,Xã Việt Khê,04343
city_vn_11506,base.vn,base.state_vn_VN-HP,Phường Lê Ích Mộc,04346
city_vn_11533,base.vn,base.state_vn_VN-HP,Phường Hoà Bình,04308
city_vn_11542,base.vn,base.state_vn_VN-HP,Phường Nam Triệu,04345
city_vn_11557,base.vn,base.state_vn_VN-HP,Phường Thiên Hương,04338
city_vn_11560,base.vn,base.state_vn_VN-HP,Phường Thuỷ Nguyên,04344
city_vn_11581,base.vn,base.state_vn_VN-HP,Phường An Dương,04422
city_vn_11593,base.vn,base.state_vn_VN-HP,Phường An Phong,04424
city_vn_11602,base.vn,base.state_vn_VN-HP,Phường Hồng An,04118
city_vn_11617,base.vn,base.state_vn_VN-HP,Phường An Hải,04423
city_vn_11629,base.vn,base.state_vn_VN-HP,Xã An Lão,04506
city_vn_11635,base.vn,base.state_vn_VN-HP,Xã An Trường,04526
city_vn_11647,base.vn,base.state_vn_VN-HP,Xã An Quang,04525
city_vn_11668,base.vn,base.state_vn_VN-HP,Xã An Khánh,04524
city_vn_11674,base.vn,base.state_vn_VN-HP,Xã An Hưng,04523
city_vn_11680,base.vn,base.state_vn_VN-HP,Xã Kiến Thuỵ,05124
city_vn_11689,base.vn,base.state_vn_VN-HP,Phường Hưng Đạo,04907
city_vn_11692,base.vn,base.state_vn_VN-HP,Phường Dương Kinh,04912
